id,text,username,hashtags,created_at,user followers count,replycount,retweetcount,likecount,quotecount,language,quotedtweet,inReplyToTweetId,inReplyToUser,mentionedUsers
1525773336613363713,"20-19!!!!

#ThomasCup #ThomasCup2022 #TUC2022",mellikkaa,"['ThomasCup', 'ThomasCup2022', 'TUC2022']",2022-05-15 09:41:25+00:00,1677,1,0,2,0,und,,1.5257729487702671e+18,https://twitter.com/mellikkaa,"20-19!!!!

#ThomasCup #ThomasCup2022 #TUC2022"
1525773295651782657,"AAAAAA APA INI PARTAI 3 AYO JOJO BISAAAAAA!!
#ThomasCup",hahahihi_crying,['ThomasCup'],2022-05-15 09:41:15+00:00,0,0,0,0,0,in,,,,"AAAAAA APA INI PARTAI 3 AYO JOJO BISAAAAAA!!
#ThomasCup"
1525773267591516160,"#ThomasCup2022
SET 2 
 19 🇮🇳 - 20 🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup
#Badminton",rakshitgupta100,"['ThomasCup2022', 'ThomasCup2022', 'ThomasCup', 'Badminton']",2022-05-15 09:41:09+00:00,514,0,0,0,0,ht,,,,"#ThomasCup2022
SET 2 
 19 🇮🇳 - 20 🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup
#Badminton"
1525773259450421255,"Turn on the TV/laptop and get going India. Stand behind the boys and watch history in the making. Sending you love and wishes Team 🇮🇳 
#ThomasCup",Akash13Bhardwaj,['ThomasCup'],2022-05-15 09:41:07+00:00,53,0,0,0,0,en,,,,"Turn on the TV/laptop and get going India. Stand behind the boys and watch history in the making. Sending you love and wishes Team 🇮🇳 
#ThomasCup"
1525773255868821504,Inspiring stuff from Satwik and Chirag to take India 2-0 up in #ThomasCup Bouncing back from a game down to winning back-to-back games against a fiery Indonesian pair deserves a special applause 👏👏👏,RightArmOver1,['ThomasCup'],2022-05-15 09:41:06+00:00,348,0,0,4,0,en,,,,Inspiring stuff from Satwik and Chirag to take India 2-0 up in #ThomasCup Bouncing back from a game down to winning back-to-back games against a fiery Indonesian pair deserves a special applause 👏👏👏
1525773252534054916,"Pemain india dr fisiknya aja udh tinggi,msh muda trus dr td pd enerjik banget mainnya,tenaganya kuat. #ThomasCup",ivoryme,['ThomasCup'],2022-05-15 09:41:05+00:00,51,0,0,0,0,in,,,,"Pemain india dr fisiknya aja udh tinggi,msh muda trus dr td pd enerjik banget mainnya,tenaganya kuat. #ThomasCup"
1525773213052989440,Atlet dunia pasti memiliki kemampuan yg sama bagus nya..tapi keadaan di lapangan yang terkadang mempengaruhi hasil ahir nya..hormati dan apresiasi!! Atau diem saja sambil merangkai kata di hati.. #ThomasCup,eninursidik,['ThomasCup'],2022-05-15 09:40:56+00:00,12,0,0,0,0,in,,,,Atlet dunia pasti memiliki kemampuan yg sama bagus nya..tapi keadaan di lapangan yang terkadang mempengaruhi hasil ahir nya..hormati dan apresiasi!! Atau diem saja sambil merangkai kata di hati.. #ThomasCup
1525773189367812096,"indonesia never surrender👊🏻
#ThomasCup",kycki,['ThomasCup'],2022-05-15 09:40:50+00:00,2755,0,0,0,0,en,,,,"indonesia never surrender👊🏻
#ThomasCup"
1525773188960907265,Come on guys let's finish this #ThomasCup 👏,michaelnotscoot,['ThomasCup'],2022-05-15 09:40:50+00:00,86,0,0,0,0,en,,,,Come on guys let's finish this #ThomasCup 👏
1525773186243080192,"Merinding pen nangiiisss.
Jojo ya Allahhhhh😭😭😭 #ThomasCup",zeblaktulang,['ThomasCup'],2022-05-15 09:40:49+00:00,1057,0,0,0,0,in,,,,"Merinding pen nangiiisss.
Jojo ya Allahhhhh😭😭😭 #ThomasCup"
1525773181964849152,Ye third game leke jayega. #ThomasCup,VatsRishap,['ThomasCup'],2022-05-15 09:40:48+00:00,4068,0,0,4,1,hi,,,,Ye third game leke jayega. #ThomasCup
1525773166202990592,Anjir jantung aman gak ya abis nonton tim indonesia lawan india 😭😭😭 #ThomasCup #ThomasUberCup2022,marimainpiano,"['ThomasCup', 'ThomasUberCup2022']",2022-05-15 09:40:44+00:00,1108,0,0,1,0,in,,,,Anjir jantung aman gak ya abis nonton tim indonesia lawan india 😭😭😭 #ThomasCup #ThomasUberCup2022
1525773080005472256,"History is going to be created.
Congratulations team India

Waiting for breaking news.
#ThomasCup
#ThomasCup2022
#TeamIndia",Sibbu_thk,"['ThomasCup', 'ThomasCup2022', 'TeamIndia']",2022-05-15 09:40:24+00:00,17,0,0,1,0,en,,,,"History is going to be created.
Congratulations team India

Waiting for breaking news.
#ThomasCup
#ThomasCup2022
#TeamIndia"
1525773009206013952,19-19 ! #kidambisrikhanth bs #christie #ThomasCup,neerubhatia3,"['kidambisrikhanth', 'christie', 'ThomasCup']",2022-05-15 09:40:07+00:00,7600,0,0,3,0,und,,,,19-19 ! #kidambisrikhanth bs #christie #ThomasCup
1525772972702609408,"SET 2 
 19 🇮🇳 - 19🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup
#Badminton",Gopalrajdoli,"['ThomasCup2022', 'ThomasCup', 'Badminton']",2022-05-15 09:39:58+00:00,1237,0,1,1,0,ht,,,,"SET 2 
 19 🇮🇳 - 19🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup
#Badminton"
1525772948770267138,"19-19 DOAAAAA TERUSSSSSS

#ThomasCup #ThomasCup2022 #TUC2022",mellikkaa,"['ThomasCup', 'ThomasCup2022', 'TUC2022']",2022-05-15 09:39:53+00:00,1677,1,0,1,0,in,,1.5257727254571254e+18,https://twitter.com/mellikkaa,"19-19 DOAAAAA TERUSSSSSS

#ThomasCup #ThomasCup2022 #TUC2022"
1525772940104503296,"Shrikant kidamb just made a fidget spinner out of that indonesian player. 😭😭😭

#ThomasCup",lovishfc,['ThomasCup'],2022-05-15 09:39:51+00:00,608,0,0,1,0,en,,,,"Shrikant kidamb just made a fidget spinner out of that indonesian player. 😭😭😭

#ThomasCup"
1525772928716918784,"That rally only went on so long cuz Christie couldn’t finish it. So many chances he had, but Sri ended it the first chance he got 😬
#ThomasCup",ladkiincric,['ThomasCup'],2022-05-15 09:39:48+00:00,130,0,0,2,0,en,,,,"That rally only went on so long cuz Christie couldn’t finish it. So many chances he had, but Sri ended it the first chance he got 😬
#ThomasCup"
1525772926850453504,guys aku gakuat #ThomasCup,tyichliebedich,['ThomasCup'],2022-05-15 09:39:47+00:00,536,0,0,0,0,in,,,,guys aku gakuat #ThomasCup
1525772915311906816,Lemes banget nonton #ThomasCup 😭,IzzaLutfiana,['ThomasCup'],2022-05-15 09:39:45+00:00,48,0,0,1,0,fr,,,,Lemes banget nonton #ThomasCup 😭
1525772911952351237,India leading 2-0 #ThomasCup,Travellerboy_,['ThomasCup'],2022-05-15 09:39:44+00:00,45,0,0,0,0,en,,,,India leading 2-0 #ThomasCup
1525772909616062464,"Saw 18-16 to 19-19 #ThomasCup
So so so excited and nervous .

People are chanting vande matram 
Omgggg",DailycateSoul,['ThomasCup'],2022-05-15 09:39:43+00:00,467,0,0,1,0,en,,,,"Saw 18-16 to 19-19 #ThomasCup
So so so excited and nervous .

People are chanting vande matram 
Omgggg"
1525772908311810048,"The #ThomasCup is pretty much akin to the World Cup of badminton.

For the Indian men to have done what they have done this year is incredible. What a moment for the evolution of non-cricket sport in India!",debayansen,['ThomasCup'],2022-05-15 09:39:43+00:00,6220,0,4,42,0,en,,,,"The #ThomasCup is pretty much akin to the World Cup of badminton.

For the Indian men to have done what they have done this year is incredible. What a moment for the evolution of non-cricket sport in India!"
1525772862799261697,"SET 2 
 19 🇮🇳 - 19🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup
#Badminton",sahil_khan99_,"['ThomasCup2022', 'ThomasCup', 'Badminton']",2022-05-15 09:39:32+00:00,33,0,0,0,0,ht,,,,"SET 2 
 19 🇮🇳 - 19🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup
#Badminton"
1525772843736150016,"Rejekinya India dah emang, selamaat selamaaat #ThomasCup",BarcodeMommy,['ThomasCup'],2022-05-15 09:39:28+00:00,475,0,0,0,0,in,,,,"Rejekinya India dah emang, selamaat selamaaat #ThomasCup"
1525772839974223873,#ThomasCup The 3rd match is really really getting in to the nerves of the both players… COME ON @srikidambi you are almost there.. Just 2 points away from India winning the TITLE..,anuragsinha1992,['ThomasCup'],2022-05-15 09:39:27+00:00,6182,0,0,0,0,en,,,,#ThomasCup The 3rd match is really really getting in to the nerves of the both players… COME ON @srikidambi you are almost there.. Just 2 points away from India winning the TITLE..
1525772834110582784,"Bhai, #Kidambi please second game mein hi match close kar de. My weak heart cannot take so much stress on a Sunday afternoon, first Lakshya Sen and then Satvik/Chirag. #ThomasCup #ThomasUberCup2022",talesofkishore,"['Kidambi', 'ThomasCup', 'ThomasUberCup2022']",2022-05-15 09:39:25+00:00,58,0,0,0,0,en,,,,"Bhai, #Kidambi please second game mein hi match close kar de. My weak heart cannot take so much stress on a Sunday afternoon, first Lakshya Sen and then Satvik/Chirag. #ThomasCup #ThomasUberCup2022"
1525772829592932352,2 more points. 🤞#ThomasCup,RudraM573,['ThomasCup'],2022-05-15 09:39:24+00:00,185,0,0,0,0,en,,,,2 more points. 🤞#ThomasCup
1525772801130475520,WHAT A POINT KIDAMBI HOLY SHIT #ThomasCup,rebelmooned,['ThomasCup'],2022-05-15 09:39:17+00:00,3265,0,0,0,0,en,,,,WHAT A POINT KIDAMBI HOLY SHIT #ThomasCup
1525772773334712323,Hopeless #ThomasCup,dndyrhm_,['ThomasCup'],2022-05-15 09:39:11+00:00,4,0,0,0,0,en,,,,Hopeless #ThomasCup
1525772739797127168,"Pingin bngt liat team INA di thomas, mulai gain kemanangan dr match 3-5 beruntun. biar india berasa di geprek.

#geprekindia
#ThomasCup 

🇮🇳 vs  🇮🇩",ArdiUtamaGuna,"['geprekindia', 'ThomasCup']",2022-05-15 09:39:03+00:00,214,0,0,1,0,in,,,,"Pingin bngt liat team INA di thomas, mulai gain kemanangan dr match 3-5 beruntun. biar india berasa di geprek.

#geprekindia
#ThomasCup 

🇮🇳 vs  🇮🇩"
1525772725457125376,"18-19 /cryhard /sohard

#ThomasCup #ThomasCup2022 #TUC2022",mellikkaa,"['ThomasCup', 'ThomasCup2022', 'TUC2022']",2022-05-15 09:38:59+00:00,1677,1,0,0,0,und,,1.5257725030919045e+18,https://twitter.com/mellikkaa,"18-19 /cryhard /sohard

#ThomasCup #ThomasCup2022 #TUC2022"
1525772717831516160,"Only 2 point need for #shrikant 
#ThomasCup",vinayak_live,"['shrikant', 'ThomasCup']",2022-05-15 09:38:58+00:00,154,0,0,0,0,en,,,,"Only 2 point need for #shrikant 
#ThomasCup"
1525772709946601472,This is as good as it can be from @srikidambi #ThomasCup,subhajit_mshra,['ThomasCup'],2022-05-15 09:38:56+00:00,174,0,0,0,0,en,,,,This is as good as it can be from @srikidambi #ThomasCup
1525772703722262528,"INA 0-3 IND 🤭

Congratulation INDIA #ThomasCup",rymunth,['ThomasCup'],2022-05-15 09:38:54+00:00,2923,0,0,0,0,en,,,,"INA 0-3 IND 🤭

Congratulation INDIA #ThomasCup"
1525772683904176129,2 more points India. #ThomasCup,PlacesAndFoods,['ThomasCup'],2022-05-15 09:38:49+00:00,58046,0,0,0,0,en,,,,2 more points India. #ThomasCup
1525772672394637313,Aaa history being made by India 🫣 #ThomasCup,airielzzz,['ThomasCup'],2022-05-15 09:38:47+00:00,497,0,0,0,0,en,,,,Aaa history being made by India 🫣 #ThomasCup
1525772662999351296,"Sejarah kejuaraan bulutangkis dua tahunan perhelatan piala Thomas: 

Indonesia sebagai juara terbanyak dengan 14x juara 

Juara ke-14 Indonesia 🇲🇨 pada Thomas Cup 2020 yang diselenggarakan pada tahun 2021 kemarin di Denmark.

#ThomasCup 
#ThomasCupFinal2022 
#thomascup2022",adimz90,"['ThomasCup', 'ThomasCupFinal2022', 'thomascup2022']",2022-05-15 09:38:45+00:00,7,0,1,2,0,in,,,,"Sejarah kejuaraan bulutangkis dua tahunan perhelatan piala Thomas: 

Indonesia sebagai juara terbanyak dengan 14x juara 

Juara ke-14 Indonesia 🇲🇨 pada Thomas Cup 2020 yang diselenggarakan pada tahun 2021 kemarin di Denmark.

#ThomasCup 
#ThomasCupFinal2022 
#thomascup2022"
1525772638777315328,Brilliant comeback but comeback itself unnecessary in first place 😭😭🙏🙏 #ThomasCup,ImVHarini,['ThomasCup'],2022-05-15 09:38:39+00:00,4258,1,0,0,0,en,,1.5257713833088123e+18,https://twitter.com/ImVHarini,Brilliant comeback but comeback itself unnecessary in first place 😭😭🙏🙏 #ThomasCup
1525772630455816192,"@sxhxxlx Common sriknat
#ThomasCup",msamar382,['ThomasCup'],2022-05-15 09:38:37+00:00,28,0,0,0,0,in,,1.5257725061243945e+18,https://twitter.com/sxhxxlx,"@sxhxxlx Common sriknat
#ThomasCup"
1525772612198334464,teori comeback ya ges ya #ThomasCup,farizgp15,['ThomasCup'],2022-05-15 09:38:32+00:00,704,1,0,0,0,in,,,,teori comeback ya ges ya #ThomasCup
1525772595441725440,Nonton final #ThomasCup  gak bagus buat jantungku 😭,ancilla_space,['ThomasCup'],2022-05-15 09:38:28+00:00,19,0,0,0,0,in,,,,Nonton final #ThomasCup  gak bagus buat jantungku 😭
1525772560641642497,"Just 3 points from the History.

#ThomasUberCup2022 
#ThomasCup",SubodhAgarwal1,"['ThomasUberCup2022', 'ThomasCup']",2022-05-15 09:38:20+00:00,561,1,0,0,0,en,,,,"Just 3 points from the History.

#ThomasUberCup2022 
#ThomasCup"
1525772551921709057,ADOH NIH TEUKU WISNU HUADUH BGT. #ThomasCup,veraciu,['ThomasCup'],2022-05-15 09:38:18+00:00,925,0,0,0,0,in,,,,ADOH NIH TEUKU WISNU HUADUH BGT. #ThomasCup
1525772503091904513,"18-18 cry

#ThomasCup #ThomasCup2022 #TUC2022",mellikkaa,"['ThomasCup', 'ThomasCup2022', 'TUC2022']",2022-05-15 09:38:06+00:00,1677,1,0,0,0,und,,1.52577213640072e+18,https://twitter.com/mellikkaa,"18-18 cry

#ThomasCup #ThomasCup2022 #TUC2022"
1525772450163699713,"#ThomasCup India 2-0 leading.. 

Ready to jump off your sofa 💥💥",DkReportsHere,['ThomasCup'],2022-05-15 09:37:54+00:00,142,1,0,5,0,en,,,,"#ThomasCup India 2-0 leading.. 

Ready to jump off your sofa 💥💥"
1525772441548488704,18-alll... India is 3 points from winning #ThomasCup  Cup,Swinging_Swamy,['ThomasCup'],2022-05-15 09:37:52+00:00,4177,1,0,0,0,en,,1.525771679120601e+18,https://twitter.com/Swinging_Swamy,18-alll... India is 3 points from winning #ThomasCup  Cup
1525772323713736707,Bye bye #ThomasCup,ocibru,['ThomasCup'],2022-05-15 09:37:24+00:00,349,0,0,1,0,ht,,,,Bye bye #ThomasCup
1525772298300829697,"Badminton kalo kalah lawan jepang/china atau malaysia, okelah ya terima. Lah ini lawan India! Mau heran tapi… yaudahlah #ThomasCup",bauduitbaru,['ThomasCup'],2022-05-15 09:37:18+00:00,413,2,0,0,0,in,,,,"Badminton kalo kalah lawan jepang/china atau malaysia, okelah ya terima. Lah ini lawan India! Mau heran tapi… yaudahlah #ThomasCup"
1525772153970360324,"Ketika final bulutangkis #ThomasCup ketinggalan 2-0 melawan India, 

#TimnasDay Sepakbola SEA Games sedang unggul 2 - 0 melawan Myanmar.",muestafid,"['ThomasCup', 'TimnasDay']",2022-05-15 09:36:43+00:00,1402,0,0,0,0,in,,,,"Ketika final bulutangkis #ThomasCup ketinggalan 2-0 melawan India, 

#TimnasDay Sepakbola SEA Games sedang unggul 2 - 0 melawan Myanmar."
1525772153047506944,"Bc all unforced errors..kya kar rha Kidambi bhai
#ThomasCup",Jashan_p,['ThomasCup'],2022-05-15 09:36:43+00:00,544,0,0,0,0,in,,,,"Bc all unforced errors..kya kar rha Kidambi bhai
#ThomasCup"
1525772136400719873,"18-16 TEMAN-TEMAN DOANYA DIPERKENCANG MOHON BANTUAN DOA

#ThomasCup #ThomasCup2022 #TUC2022",mellikkaa,"['ThomasCup', 'ThomasCup2022', 'TUC2022']",2022-05-15 09:36:39+00:00,1677,1,0,2,0,in,,1.5257718230400492e+18,https://twitter.com/mellikkaa,"18-16 TEMAN-TEMAN DOANYA DIPERKENCANG MOHON BANTUAN DOA

#ThomasCup #ThomasCup2022 #TUC2022"
1525772071044665345,Slipping away #ThomasCup 😭😭,eabc_02,['ThomasCup'],2022-05-15 09:36:23+00:00,468,0,0,0,0,en,,,,Slipping away #ThomasCup 😭😭
1525772035892609026,"I have just heard Bharat Mata Ki Jai!
Boys have good support in the stands.

#ThomasCup",anshul_chavhan,['ThomasCup'],2022-05-15 09:36:15+00:00,1070,0,0,0,0,en,,,,"I have just heard Bharat Mata Ki Jai!
Boys have good support in the stands.

#ThomasCup"
1525771997208530944,"Yg nonton aja mules, lemes, apalagi yg maen &amp; tim coba.. 
#ThomasCup 
#ThomasUberCup2022
#thomascup2022",marsellaseptha,"['ThomasCup', 'ThomasUberCup2022', 'thomascup2022']",2022-05-15 09:36:06+00:00,211,0,0,0,0,in,,,,"Yg nonton aja mules, lemes, apalagi yg maen &amp; tim coba.. 
#ThomasCup 
#ThomasUberCup2022
#thomascup2022"
1525771930087063552,Kidambi shreekanth also in lead . India is going to create history aginst 14 time champions Indonesia #indvsina #Bangkok2022 #ThomasCup,KilerAWFGaming,"['indvsina', 'Bangkok2022', 'ThomasCup']",2022-05-15 09:35:50+00:00,1,0,0,0,0,en,,,,Kidambi shreekanth also in lead . India is going to create history aginst 14 time champions Indonesia #indvsina #Bangkok2022 #ThomasCup
1525771842606145536,"SET 2 
 16 🇮🇳 - 17 🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup
#Badminton",sahil_khan99_,"['ThomasCup2022', 'ThomasCup', 'Badminton']",2022-05-15 09:35:29+00:00,33,0,0,1,0,ht,,,,"SET 2 
 16 🇮🇳 - 17 🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup
#Badminton"
1525771823040049152,"17-16 JOJO SAYANG PACARNYA ORANG, AYO BISA RUBBER AYOOOOOOOOOOOOOO

#ThomasCup #ThomasCup2022 #TUC2022",mellikkaa,"['ThomasCup', 'ThomasCup2022', 'TUC2022']",2022-05-15 09:35:24+00:00,1677,1,0,1,0,in,,1.5257716145789542e+18,https://twitter.com/mellikkaa,"17-16 JOJO SAYANG PACARNYA ORANG, AYO BISA RUBBER AYOOOOOOOOOOOOOO

#ThomasCup #ThomasCup2022 #TUC2022"
1525771822494429184,"India 2-0, needs one win in the last 3 matches to create HISTORY in #ThomasCup . Just incredible! Cmon 🇮🇳 INDIA! #ThomasCup2022",simba_100_,"['ThomasCup', 'ThomasCup2022']",2022-05-15 09:35:24+00:00,63,0,0,2,0,en,,,,"India 2-0, needs one win in the last 3 matches to create HISTORY in #ThomasCup . Just incredible! Cmon 🇮🇳 INDIA! #ThomasCup2022"
1525771807923458048,That kid shouting BHARAT MATA KI JAI is giving me goosebumps here. you go brother🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳 #ThomasCup2022 #ThomasCup,SubhamG52285858,"['ThomasCup2022', 'ThomasCup']",2022-05-15 09:35:21+00:00,21,0,1,5,0,en,,,,That kid shouting BHARAT MATA KI JAI is giving me goosebumps here. you go brother🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳 #ThomasCup2022 #ThomasCup
1525771802881888257,"Missed a few smashes now. 

😑😐
#ThomasCup #ThomasUberCup2022",pyaudiophile,"['ThomasCup', 'ThomasUberCup2022']",2022-05-15 09:35:19+00:00,55,0,0,0,0,en,,,,"Missed a few smashes now. 

😑😐
#ThomasCup #ThomasUberCup2022"
1525771669066854401,"Disaat bulutangkis #ThomasCup ketinggalan 2-0 vs India, 
Timnas Sepakbola SEA Games sementara menang 2 - 0 vs Myanmar. 

Hidup emamg kayak gitu ada suka ada sedih dan ada jg yg ngk terduga 😊😊

#TIMNASDAY",Mr_i_rwansyah12,"['ThomasCup', 'TIMNASDAY']",2022-05-15 09:34:48+00:00,30,0,0,0,0,in,,,,"Disaat bulutangkis #ThomasCup ketinggalan 2-0 vs India, 
Timnas Sepakbola SEA Games sementara menang 2 - 0 vs Myanmar. 

Hidup emamg kayak gitu ada suka ada sedih dan ada jg yg ngk terduga 😊😊

#TIMNASDAY"
1525771664574754816,"SET 2 
 15 🇮🇳 -17  🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup",sahil_khan99_,"['ThomasCup2022', 'ThomasCup']",2022-05-15 09:34:46+00:00,33,0,0,2,0,ht,,,,"SET 2 
 15 🇮🇳 -17  🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup"
1525771658992046080,Error terus jojo #ThomasCup,riyandi,['ThomasCup'],2022-05-15 09:34:45+00:00,972,0,0,0,0,in,,,,Error terus jojo #ThomasCup
1525771622631628801,"#Kidambi what a talent!! 
he was no.1  player n we hardly heard of him!

Why do we give so much importance to only cricket when we are leading and making India proud in other sports.

@narendramodi sir high time we promote n recognise their talent.
#Thomascupfinal 
#Thomascup",roykajal,"['Kidambi', 'Thomascupfinal', 'Thomascup']",2022-05-15 09:34:36+00:00,4286,0,4,14,1,en,,,,"#Kidambi what a talent!! 
he was no.1  player n we hardly heard of him!

Why do we give so much importance to only cricket when we are leading and making India proud in other sports.

@narendramodi sir high time we promote n recognise their talent.
#Thomascupfinal 
#Thomascup"
1525771617103937536,"Kidambi bro ....take your time !!! Take back the lead 
You have to win this 😭
#ThomasCup",WTFwasThat69,['ThomasCup'],2022-05-15 09:34:35+00:00,0,0,0,0,0,en,,,,"Kidambi bro ....take your time !!! Take back the lead 
You have to win this 😭
#ThomasCup"
1525771614578954242,"16-15 kok nyusul :(

#ThomasCup #ThomasCup2022 #TUC2022",mellikkaa,"['ThomasCup', 'ThomasCup2022', 'TUC2022']",2022-05-15 09:34:35+00:00,1677,1,0,0,0,in,,1.5257715572050698e+18,https://twitter.com/mellikkaa,"16-15 kok nyusul :(

#ThomasCup #ThomasCup2022 #TUC2022"
1525771557205069827,"16-14 ueue :(

#ThomasCup #ThomasCup2022 #TUC2022",mellikkaa,"['ThomasCup', 'ThomasCup2022', 'TUC2022']",2022-05-15 09:34:21+00:00,1677,1,0,0,0,in,,1.5257714595029606e+18,https://twitter.com/mellikkaa,"16-14 ueue :(

#ThomasCup #ThomasCup2022 #TUC2022"
1525771521095921664,"16-13 

Eight of the last nine points now taken by Jonatan Christie!  

#ThomasCup 🏸",ESPNIndia,['ThomasCup'],2022-05-15 09:34:12+00:00,26868,0,0,17,0,en,,,,"16-13 

Eight of the last nine points now taken by Jonatan Christie!  

#ThomasCup 🏸"
1525771517782462465,"Bhaii jese hi mene channel lgaya wese hi kidambi pichad ra 🥲 

#ThomasCup",AzadNazrana,['ThomasCup'],2022-05-15 09:34:11+00:00,44,2,0,1,0,tl,,,,"Bhaii jese hi mene channel lgaya wese hi kidambi pichad ra 🥲 

#ThomasCup"
1525771513776906240,#ThomasCup किधर live दिखाया जा रहा है!,neildixit_,['ThomasCup'],2022-05-15 09:34:11+00:00,1283,1,0,0,1,hi,,,,#ThomasCup किधर live दिखाया जा रहा है!
1525771501277827072,"SET 2 
 15 🇮🇳 - 16 🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup",sahil_khan99_,"['ThomasCup2022', 'ThomasCup']",2022-05-15 09:34:08+00:00,33,0,0,2,0,ht,,,,"SET 2 
 15 🇮🇳 - 16 🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup"
1525771486417408002,Cool @srikidambi Cool. Keep your cool. Don't give second set just like that..#ThomasCup,LazyIndianYouth,['ThomasCup'],2022-05-15 09:34:04+00:00,67,0,0,0,0,en,,,,Cool @srikidambi Cool. Keep your cool. Don't give second set just like that..#ThomasCup
1525771483070377984,"Lakshya Sen is a special special player … young, determined, never-say-die attitude … exceptional performance today.

Props to Satwiksairaj Rankireddey and Chirag Shetty for their scintillating comeback win too. India on the cusp of history. #ThomasCup",akshiyer,['ThomasCup'],2022-05-15 09:34:03+00:00,303,0,0,0,0,en,,,,"Lakshya Sen is a special special player … young, determined, never-say-die attitude … exceptional performance today.

Props to Satwiksairaj Rankireddey and Chirag Shetty for their scintillating comeback win too. India on the cusp of history. #ThomasCup"
1525771479689809920,Srikanth plz 🙏🏻  #ThomasCup,Deepakjain1827,['ThomasCup'],2022-05-15 09:34:02+00:00,1634,0,0,1,0,et,,,,Srikanth plz 🙏🏻  #ThomasCup
1525771459502960647,"16-13 AYO JO!!! GAPAPA KUNCI LAPANGAN COACH IRWANSYAH YANG BAWA, AYO RUBBERIN JO!!

#ThomasCup #ThomasCup2022 #TUC2022",mellikkaa,"['ThomasCup', 'ThomasCup2022', 'TUC2022']",2022-05-15 09:33:58+00:00,1677,1,0,0,0,in,,1.525771350627197e+18,https://twitter.com/mellikkaa,"16-13 AYO JO!!! GAPAPA KUNCI LAPANGAN COACH IRWANSYAH YANG BAWA, AYO RUBBERIN JO!!

#ThomasCup #ThomasCup2022 #TUC2022"
1525771443077664768,"SET 2 
 14 🇮🇳 - 16  🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup",sahil_khan99_,"['ThomasCup2022', 'ThomasCup']",2022-05-15 09:33:54+00:00,33,0,0,1,0,ht,,,,"SET 2 
 14 🇮🇳 - 16  🇮🇩
Kidambi vs Christie
#ThomasCup2022
#ThomasCup"
1525771410391457792,"Making the semi finals for the first time in 43 years, then their first final ever. And now being on the brink of winning it is just surreal!

#ThomasCup #IndianBadminton",shlokseth,"['ThomasCup', 'IndianBadminton']",2022-05-15 09:33:46+00:00,76,0,0,1,0,en,,,,"Making the semi finals for the first time in 43 years, then their first final ever. And now being on the brink of winning it is just surreal!

#ThomasCup #IndianBadminton"
1525771407015448576,"Kidambi Srikanth the unbeated the invincible ... Let's Go #TeamIndia 🇮🇳 close to lift the first ever #ThomasCup ... What a team effort by Lakshya, Chirag, and all...

3rd Match in progress...
🇮🇳 Srikanth: 21 14*
🇮🇩 Christie:. 15 16*",iampbdawn,"['TeamIndia', 'ThomasCup']",2022-05-15 09:33:45+00:00,63,0,0,0,0,en,,,,"Kidambi Srikanth the unbeated the invincible ... Let's Go #TeamIndia 🇮🇳 close to lift the first ever #ThomasCup ... What a team effort by Lakshya, Chirag, and all...

3rd Match in progress...
🇮🇳 Srikanth: 21 14*
🇮🇩 Christie:. 15 16*"
1525771402757820416,"Just a reminder, u can appreciate one sport without having to demonise other. 

This is an incredible feat already. Amazing stuff from the team.

#badminton #ThomasCup",GhufraanAneeb,"['badminton', 'ThomasCup']",2022-05-15 09:33:44+00:00,39,0,0,1,0,en,,,,"Just a reminder, u can appreciate one sport without having to demonise other. 

This is an incredible feat already. Amazing stuff from the team.

#badminton #ThomasCup"
1525771372214902784,These commentetor are pretty biased. They don't want India to win Thomas Cup. #ThomasCup,Shubham15Mishra,['ThomasCup'],2022-05-15 09:33:37+00:00,28,0,0,1,0,en,,,,These commentetor are pretty biased. They don't want India to win Thomas Cup. #ThomasCup
1525771350627196928,"15-13

SAMPE TYPO MENYEBUT NAMAMU JO

#ThomasCup #ThomasCup2022 #TUC2022",mellikkaa,"['ThomasCup', 'ThomasCup2022', 'TUC2022']",2022-05-15 09:33:32+00:00,1677,1,0,0,0,in,,1.5257712264296817e+18,https://twitter.com/mellikkaa,"15-13

SAMPE TYPO MENYEBUT NAMAMU JO

#ThomasCup #ThomasCup2022 #TUC2022"
